WORD COUNT,WORD,TRANSLITERATION,TRANSLATION
1,полагащата,polagashtata,
1,овладява,ovladyava,
1,хранопроводът,hranoprovodat,
1,стомаха,stomaha,
1,недоразвита,nedorazvita,
1,ръчичка,rachichka,
1,реконструктивна,rekonstruktivna,
1,хирургия,hirurgiya,
1,изобразяваща,izobrazyavashta,
1,глупостта,glupostta,
1,повярваш,povyarvash,
1,Посрещаме,Posreshtame,
1,случващ,sluchvasht,
1,неслучващ,nesluchvasht,
1,Правият,Praviyat,
1,врязани,vryazani,
1,длани,dlani,
1,Mabuhay,Mabuhay,
1,Изпращам,Izprashtam,
1,Филипинските,Filipinskite,
1,123,123,
1,Понастоящем,Ponastoyashtem,
1,10:21,10:21,
1,Велики,Veliki,
1,служещия,sluzheshtiya,
1,Благослови,Blagoslovi,
1,възприемчив,vazpriemchiv,
1,разбиращо,razbirashto,
1,American,American,
1,War,War,
1,Memorial,Memorial,
1,Cemetery,Cemetery,
1,Philippines,Philippines,
1,внесло,vneslo,
1,шестгодишна,shestgodishna,
1,южния,yuzhniya,
1,Минданао,Mindanao,
1,Вечно,Vechno,
1,прокараха,prokaraha,
1,филипинци,filipintsi,
1,деветчленното,devetchlennoto,
1,търговеца,targovetsa,
1,продал,prodal,
1,13:45–46,13:45–46,
1,платят,platyat,
1,притеснена,pritesnena,
1,уверил,uveril,
1,запечатали,zapechatali,
1,изпълнили,izpalnili,
1,погрижил,pogrizhil,
1,приютявали,priyutyavali,
1,сдобият,sdobiyat,
1,отвръщане,otvrashtane,
1,инженер-химик,inzhener-himik,
1,фабрика,fabrika,
1,смеси,smesi,
1,мазнина,maznina,
1,алкална,alkalna,
1,антибактериални,antibakterialni,
1,бактерии,bakterii,
1,нечистотия,nechistotiya,
1,примесите,primesite,
1,11:37,11:37,
1,анти-нефити-лехитите,anti-nefiti-lehitite,
1,обърнали,obarnali,
1,23:6–8,23:6–8,
1,Заровили,Zarovili,
1,Предпочитали,Predpochitali,
1,захвърлили,zahvarlili,
1,нищожната,nishtozhnata,
1,филипинци-светии,filipintsi-svetii,
1,погрешите,pogreshite,
1,захвърли,zahvarli,
1,кръщелен,krashtelen,
1,впрегнати,vpregnati,
1,84:20,84:20,
1,навърших,navarshih,
1,разрешително,razreshitelno,
1,шофиране,shofirane,
1,шофирам,shofiram,
1,въодушевен,vaodusheven,
1,покрайнините,pokrayninite,
1,двулентова,dvulentova,
1,отсечка,otsechka,
1,използваха,izpolzvaha,
1,считаше,schitashe,
1,аварийното,avariynoto,
1,платно,platno,
1,разменихме,razmenihme,
1,Потегли,Potegli,
1,карай,karay,
1,Спазих,Spazih,
1,спри,spri,
1,Става,Stava,
1,Караш,Karash,
1,зиг-заг,zig-zag,
1,раздразнение,razdraznenie,
1,Следя,Sledya,
1,15-годишен,15-godishen,
1,счетох,schetoh,
1,кормуване,kormuvane,
1,маневрирането,manevriraneto,
1,изкач,izkach,
1,насаме,nasame,
1,отпраща,otprashta,
1,плават,plavat,
1,необичаен,neobichaen,
1,Библейският,Bibleyskiyat,
1,фигурата,figurata,
1,призрак,prizrak,
1,фантом,fantom,
1,колебанието,kolebanieto,
1,облекчен,oblekchen,
1,окрилен,okrilen,
1,прибързан,pribarzan,
1,необезпокоен,neobezpokoen,
1,Бурята,Buryata,
1,смислен,smislen,
1,опростява,oprostyava,
1,ресурсите,resursite,
1,Разчитаме,Razchitame,
1,пазете,pazete,
1,умее,umee,
1,примамят,primamyat,
1,триумфа,triumfa,
1,извисените,izvisenite,
1,неконтролирани,nekontrolirani,
1,безнравствени,beznravstveni,
1,третата,tretata,
1,грижейки,grizheyki,
1,губете,gubete,
1,потъвате,potavate,
1,ведрото,vedroto,
1,прегрешавали,pregreshavali,
1,безгранични,bezgranichni,
1,вихрушките,vihrushkite,
1,пресконференция,preskonferentsiya,
1,приложим,prilozhim,
1,Монреал,Monreal,
1,впечатляващия,vpechatlyavashtiya,
1,Палѐ,Palѐ,
1,конгрѐ,kongrѐ,
1,репортерски,reporterski,
1,прекрати,prekrati,
1,стогодишна,stogodishna,
1,Възникна,Vaznikna,
1,прякора,pryakora,
1,Мормонският,Mormonskiyat,
1,I,I,
1,Am,Am,
1,Mormon,Mormon,
1,Boy,Boy,
1,мормонско,mormonsko,
1,предназначението,prednaznachenieto,
1,произнесените,proiznesenite,
1,220,220,
1,могъщия,mogashtiya,
1,сенки,senki,
1,замъгли,zamagli,
1,помръднат,pomradnat,
1,Християните,Hristiyanite,
1,разпространявате,razprostranyavate,
1,Спасителя…,Spasitelya…,
1,Отдадени,Otdadeni,
1,Лаури,Lauri,
1,Ахола,Ahola,
1,започваше,zapochvashe,
1,мормонската,mormonskata,
1,етикета,etiketa,
1,пророк…,prorok…,
1,свързван,svarzvan,
1,закупим,zakupim,
1,сайтовете,saytovete,
1,ЦъркватанаИсусХристос.org,TsarkvatanaIsusHristos.org,
1,ChurchofJesusChrist.com,ChurchofJesusChrist.com,
1,ЦъркватанаИсусХристос.com,TsarkvatanaIsusHristos.com,
1,обявлението,obyavlenieto,
1,подпомагал,podpomagal,
1,подбора,podbora,
1,Мормонския,Mormonskiya,
1,LDS.org,LDS.org,
1,LDS,LDS,
1,Бизнес,Biznes,
1,Енсайн,Ensayn,
1,Mormon.org,Mormon.org,
1,пренасочен,prenasochen,
1,lds,lds,
1,приведоха,privedoha,
1,уеб,ueb,
1,сайтове,saytove,
1,подкастове,podkastove,
1,акаунти,akaunti,
1,Приехме,Priehme,
1,напомняйки,napomnyayki,
1,адаптиран,adaptiran,
1,домейни,domeyni,
1,уважиха,uvazhiha,
1,католически,katolicheski,
1,кардинал,kardinal,
1,цитиран,tsitiran,
1,беседвах,besedvah,
1,Отговорните,Otgovornite,
1,съпричастни,saprichastni,
1,атлетически,atleticheski,
1,предпочитаното,predpochitanoto,
1,принизят,prinizyat,
1,омаловажат,omalovazhat,
1,мормони,mormoni,
1,мормонска,mormonska,
1,Учтиво,Uchtivo,
1,обективните,obektivnite,
1,200-годишно,200-godishno,
1,прогласяват,proglasyavat,
1,Десетгодишната,Desetgodishnata,
1,Жан,Zhan,
1,заниманията,zanimaniyata,
1,неделя…,nedelya…,
1,говорела…,govorela…,
1,подчертала,podchertala,
1,Госпожице,Gospozhitse,
1,Госпожица,Gospozhitsa,
1,удивена,udivena,
1,зачудила,zachudila,
1,изразила,izrazila,
1,последвала,posledvala,
1,разкривано,razkrivano,
1,потвърждението,potvarzhdenieto,
1,най-искрено,nay-iskreno,
1,подреждаме,podrezhdame,
1,Избираме,Izbirame,
1,заблуждаващи,zabluzhdavashti,
1,съблазняващи,sablaznyavashti,
1,отдалечат,otdalechat,
1,неизбежната,neizbezhnata,
1,противопоставяте,protivopostavyate,
1,примамките,primamkite,
1,заинтригуващи,zaintriguvashti,
1,неверни,neverni,
1,отклонени,otkloneni,
1,неспирния,nespirniya,
1,Грижете,Grizhete,
1,казва…,kazva…,
1,бързайте,barzayte,
1,Превръщайте,Prevrashtayte,
1,подчертах,podchertah,
1,обява,obyava,
1,Гаосюн,Gaosyun,
1,Тайван,Tayvan,
1,Таклобан,Takloban,
1,Филипини,Filipini,
1,Монровия,Monroviya,
1,Антананариву,Antananarivu,
1,Мадагаскар,Madagaskar,
1,Кулиакан,Kuliakan,
1,Витория,Vitoriya,
1,Форт,Fort,
1,Уърт,Uart,
1,Коуди,Koudi,
1,Рексбърг,Reksbarg,
1,реконструкция,rekonstruktsiya,
1,Оръм,Oram,
1,Глобалната,Globalnata,
1,разтърсван,raztarsvan,
1,размирици1,razmiritsi1,
1,разрешения,razresheniya,
1,рушат,rushat,
1,отстоявал,otstoyaval,
1,мир2,mir2,
1,страх3,strah3,
1,мъже-светии,mazhe-svetii,
1,незаменими,nezamenimi,
1,по-нужна,po-nuzhna,
1,споделихте,spodelihte,
1,лявото,lyavoto,
1,засегнато,zasegnato,
1,макулна,makulna,
1,дегенерация,degeneratsiya,
1,по-благодарен,po-blagodaren,
1,ретроспекция,retrospektsiya,
1,разпозная,razpoznaya,
1,оформила,oformila,
1,икономическите,ikonomicheskite,
1,несполуки,nespoluki,
1,автомобилен,avtomobilen,
1,попълних,popalnih,
1,върнаха,varnaha,
1,новината,novinata,
1,ентусиазирана,entusiazirana,
1,бизнеса,biznesa,
1,деветнадесетгодишен,devetnadesetgodishen,
1,Служейки,Sluzheyki,
1,изпращани,izprashtani,
1,узнах,uznah,
1,Селвой,Selvoy,
1,Стейнър,Steynar,
1,всеотдайни,vseotdayni,
1,Глади,Gladi,
1,Очакваха,Ochakvaha,
1,Даваха,Davaha,
1,израствам,izrastvam,
1,председателствам,predsedatelstvam,
1,When,When,
1,World,World,
1,Will,Will,
1,Converted,Converted,
1,предупредителен,predupreditelen,
1,променящата,promenyashtata,
1,насърчете,nasarchete,
1,Обещайте,Obeshtayte,
1,Бащи,Bashti,
1,ключова,klyuchova,
1,подпомагането,podpomaganeto,
1,Градете,Gradete,
1,придобити,pridobiti,
1,работете,rabotete,
1,Узнайте,Uznayte,
1,усетете,usetete,
1,Идете…,Idete…,
1,утвърдете,utvardete,
1,видя1,vidya1,
1,разделила,razdelila,
1,тригодишно,trigodishno,
1,налице,nalitse,
1,служим4,sluzhim4,
1,живот6,zhivot6,
1,поклонение7,poklonenie7,
1,скелето,skeleto,
1,получаваш,poluchavash,
1,получателите,poluchatelite,
1,извинявали,izvinyavali,
1,най-активните,nay-aktivnite,
1,начини13,nachini13,
1,помрачава…,pomrachava…,
1,установя,ustanovya,
1,наивно,naivno,
1,Трогната,Trognata,
1,Представяше,Predstavyashe,
1,възкликнал,vazkliknal,
1,най-дребните,nay-drebnite,
1,терзаят,terzayat,
1,нуждаеща,nuzhdaeshta,
1,мъчещ,machesht,
1,умоляване,umolyavane,
1,умерени,umereni,
1,дела22,dela22,
1,осветите,osvetite,
1,пречистете,prechistete,
1,очистете,ochistete,
1,откликнем,otkliknem,
1,съседът,sasedat,
1,потвърдят,potvardyat,
1,Комбинацията,Kombinatsiyata,
1,напират,napirat,
1,додето,dodeto,
1,дойдеха,doydeha,
1,паднеха,padneha,
1,вземеха,vzemeha,
1,сочеха,socheha,
1,презрително,prezritelno,
1,вземаха,vzemaha,
1,присмеха,prismeha,
1,просветли,prosvetli,
1,подиграващите,podigravashtite,
1,Употребената,Upotrebenata,
1,категоричното,kategorichnoto,
1,Встъпвайки,Vstapvayki,
1,Отец8,Otets8,
1,Застъпник9,Zastapnik9,
1,Ходатай10,Hodatay10,
1,благодат11,blagodat11,
1,всеотдайно,vseotdayno,
1,пречистващите,prechistvashtite,
1,изцеляващите,iztselyavashtite,
1,укрепващите,ukrepvashtite,
1,Единение12,Edinenie12,
1,съкровено,sakroveno,
1,Него13,Nego13,
1,присмех,prismeh,
1,Доблестните,Doblestnite,
1,съдържателно,sadarzhatelno,
1,споменавани,spomenavani,
1,научени,naucheni,
1,идващо,idvashto,
1,абстрактно,abstraktno,
1,Слушам,Slusham,
1,Компасът,Kompasat,
1,уред,ured,
1,навигацията,navigatsiyata,
1,географското,geografskoto,
1,ориентиране,orientirane,
1,Него16,Nego16,
1,милост17,milost17,
1,невидима,nevidima,
1,заблести,zablesti,
1,прътът,pratat,
1,Словото20,Slovoto20,
1,иманата,imanata,
1,осмата,osmata,
1,учение24,uchenie24,
1,застан,zastan,
1,помръднати,pomradnati,
1,нас26,nas26,
1,вярността,vyarnostta,
1,битката,bitkata,
1,отрезвяващи,otrezvyavashti,
1,безредици,bezreditsi,
1,завладяваща,zavladyavashta,
1,Мощното,Moshtnoto,
1,информационни,informatsionni,
1,супермагистрали,supermagistrali,
1,експоненциално,eksponentsialno,
1,лъжлив,lazhliv,
1,предубеден,predubeden,
1,слят,slyat,
1,Публикациите,Publikatsiite,
1,подминавани,podminavani,
1,поляризирани,polyarizirani,
1,презрителен,prezritelen,
1,угасяваме,ugasyavame,
1,потушаваме,potushavame,
1,противника2,protivnika2,
1,миротворецът,mirotvoretsat,
1,презират,prezirat,
1,злобата6,zlobata6,
1,използващо,izpolzvashto,
1,преподобния,prepodobniya,
1,лидер,lider,
1,пастор,pastor,
1,баптистка,baptistka,
1,гледната,glednata,
1,олицетворение,olitsetvorenie,
1,признаем,priznaem,
1,прогоним,progonim,
1,Преподобният,Prepodobniyat,
1,Миротворците,Mirotvortsite,
1,пасивни,pasivni,
1,Спасителя8,Spasitelya8,
