WORD COUNT,WORD,TRANSLITERATION,LEMMA,TRANSLATION
1,засегнати,zasegnati,засегнати,
1,страдат,stradat,страдам,
1,борят,boryat,боря,
1,пострадали,postradali,пострадам,
1,ужасно,uzhasno,ужасно,
1,посегателство,posegatelstvo,посегателство,
1,отстоява,otstoyava,отстоявам,
1,контролира,kontrolira,контролирам,
1,държавите,darzhavite,държава,
1,собственото,sobstvenoto,собствен,
1,Заровете,Zarovete,заровете,
1,наранявате,naranyavate,наранявам,
1,остър,ostar,остър,
1,език,ezik,език,
1,неприязън,nepriyazan,неприязън,
1,наранил,naranil,нараня,
1,заповядал,zapovyadal,заповядам,
1,буза1,buza1,буза1,
1,неприятелите,nepriyatelite,неприятел,
1,гонят2,gonyat2,гонят2,
1,отвърнем,otvarnem,отвърнем,
1,оправдан,opravdan,оправдан,
1,простим,prostim,простя,
1,нараняват,naranyavat,наранявам,
1,невинните,nevinnite,невинните,
1,Княза,Knyaza,княз,
1,предлагам,predlagam,предлагам,
1,наблегна,nablegna,наблегна,
1,спомних,spomnih,спомня,
1,баскетболен,basketbolen,баскетболен,
1,двубой,dvuboy,двубой,
1,оспорвано,osporvano,оспорвано,
1,отборите,otborite,отбор,
1,редуваха,reduvaha,редувам,
1,резултата,rezultata,резултат,
1,секунди,sekundi,секунда,
1,защитник,zashtitnik,защитник,
1,единия,ediniya,един,
1,чудесна,chudesna,чудесен,
1,тройка,troyka,тройка,
1,оставаща,ostavashta,оставам,
1,секунда,sekunda,секунда,
1,съотборник,saotbornik,съотборник,
1,открадна,otkradna,открадна,
1,изнасящия,iznasyashtiya,изнасям,
1,пас,pas,пас,
1,кош,kosh,кош,
1,сирената,sirenata,сирене,
1,прибра,pribra,прибера,
1,полувремето,poluvremeto,полувреме,
1,точки,tochki,точка,
1,преднина,prednina,преднина,
1,осезаемо,osezaemo,осезаем,
1,успяха,uspyaha,успя,
1,спечелиха,specheliha,спечеля,
1,Инерцията,Inertsiyata,инерцията,
1,концепция,kontseptsiya,концепция,
1,преживявали,prezhivyavali,преживявам,
1,превозно,prevozno,превозен,
1,разногласие,raznoglasie,разногласие,
1,спор,spor,спор,
1,питам,pitam,питам,
1,Виждали,Vizhdali,виждам,
1,отрицателна,otritsatelna,отрицателен,
1,Познаваме,Poznavame,познаваме,
1,израстват,izrastvat,израстват,
1,отпаднали,otpadnali,отпаднали,
1,Инерция,Inertsiya,инерция,
1,противодействаме,protivodeystvame,противодействаме,
1,скоростта,skorostta,скорост,
1,тъмните,tamnite,тъмня,
1,знамения,znameniya,знамения,
1,засилват,zasilvat,засилват,
1,пандемии,pandemii,пандемии,
1,цунамита,tsunamita,цунами,
1,изригвания,izrigvaniya,изригвания,
1,вулкани,vulkani,вулкан,
1,въоръжени,vaorazheni,въоръжен,
1,непрестанните,neprestannite,непрестанните,
1,осуетяваме,osuetyavame,осуетяваме,
1,разяжда,razyazhda,разяждам,
1,Подчинението,Podchinenieto,подчинение,
1,благодарността4,blagodarnostta4,благодарността4,
1,Стъпете,Stapete,стъпете,
1,сънувах,sanuvah,сънувам,
1,задаваха,zadavaha,задавам,
1,най-честият,nay-chestiyat,най-честият,
1,отнасяше,otnasyashe,отнасям,
1,обяснявах,obyasnyavah,обяснявам,
1,стъпваме,stapvame,стъпвам,
1,сключим,sklyuchim,сключим,
1,Бог5,Bog5,бог5,
1,заповеди6,zapovedi6,заповеди6,
1,по-велики,po-veliki,по-велик,
1,нарушил,narushil,нарушил,
1,довежда,dovezhda,довеждам,
1,Открийте,Otkriyte,открийте,
1,отговарящ,otgovaryasht,отговарям,
1,изключения,izklyucheniya,изключен,
1,критикува,kritikuva,критикувам,
1,си9,si9,си9,
1,Чистата,Chistata,чист,
1,страхувате,strahuvate,страхувате,
1,отлагате,otlagate,отлагате,
1,нещастие,neshtastie,нещастие,
1,Спрете,Sprete,спра,
1,усещате,useshtate,усещам,
1,отхвърляте,othvarlyate,отхвърляте,
1,човек10,chovek10,човек10,
1,поместят,pomestyat,поместят,
1,хълмовете…,halmovete…,хълмовете…,
1,благост,blagost,благост,
1,оттегли,ottegli,оттегля,
1,далече,daleche,далече,
1,върнете,varnete,върна,
1,вярно12,vyarno12,вярно12,
1,посредник,posrednik,посредник,
1,облекчението,oblekchenieto,облекчението,
1,Завръщането,Zavrashtaneto,завръщане,
1,лесен,lesen,лесен,
1,стръмно,stramno,стръмно,
1,изкачване13,izkachvane13,изкачване13,
1,изкачване,izkachvane,изкачване,
1,природата,prirodata,природа,
1,пророк14,prorok14,пророк14,
1,нескончаемо,neskonchaemo,нескончаемо,
1,Ходенето,Hodeneto,ходене,
1,предизвиква,predizvikva,предизвиквам,
1,предизвикателства,predizvikatelstva,предизвикателство,
1,измамите,izmamite,измама,
1,винаги…,vinagi…,винаги…,
1,избегне,izbegne,избегна,
1,поддържат,poddarzhat,поддържам,
1,разпознава,razpoznava,разпознава,
1,измамата,izmamata,измама,
1,току,toku,току,
1,що,shto,що,
1,оттегли17,ottegli17,оттегли17,
1,порицава,poritsava,порицавам,
1,злия,zliya,зъл,
1,Махни,Mahni,махна,
1,единствен,edinstven,единствен,
1,покланям,poklanyam,покланям,
1,бездна,bezdna,бездна,
1,ужасяваща,uzhasyavashta,ужасявам,
1,разпадне,razpadne,разпадна,
1,подхранвано,podhranvano,подхранвано,
1,противоотровата,protivootrovata,противоотровата,
1,ясна,yasna,ясен,
1,всекидневни,vsekidnevni,всекидневен,
1,позволявате,pozvolyavate,позволявам,
1,Отдавайте,Otdavayte,отдавайте,
1,справедлива,spravedliva,справедлива,
1,престанал,prestanal,престана,
1,Него22,Nego22,него22,
1,Червено,Cherveno,червено,
1,плочите,plochite,плоча,
1,пиринч,pirinch,пиринч,
1,отнема,otnema,отнема,
1,вероятно,veroyatno,вероятно,
1,поискали,poiskali,поискам,
1,съмнява,samnyava,съмнявам,
1,Вършете,Varshete,върша,
1,искайте,iskayte,искам,
1,упражнявате,uprazhnyavate,упражнявате,
1,Обещавам,Obeshtavam,обещавам,
1,отслабналите,otslabnalite,отслабналите,
1,умножава,umnozhava,умножава,
1,мощта,moshtta,мощ,
1,ускорят,uskoryat,ускорят,
1,местите,mestite,местите,
1,планини,planini,планина,
1,Прекратете,Prekratete,прекратете,
1,Упражнявайте,Uprazhnyavayte,упражнявайте,
1,простите,prostite,прост,
1,прегрешенията,pregresheniyata,прегрешение,
1,празнуваме,praznuvame,празнувам,
1,потърсите,potarsite,потърсите,
1,тежи,tezhi,тежа,
1,по-подходящ,po-podhodyasht,по-подходящ,
1,невъзможна,nevazmozhna,невъзможен,
1,единяващата,edinyavashtata,единяващата,
1,кръв,krav,кръв,
1,извършва,izvarshva,извършвам,
1,единение,edinenie,единение,
1,човечество,chovechestvo,човечество,
1,проправя,propravya,проправя,
1,укрепване,ukrepvane,укрепване,
1,дъното,danoto,дъно,
1,Изпитайте,Izpitayte,изпитам,
1,Стремете,Stremete,стремете,
1,прекратявате,prekratyavate,прекратявате,
1,напредвате,napredvate,напредвам,
